fecha,qobs
1980-04-02,0.21128258162110913
1980-04-03,0.1618616678310249
1980-04-04,0.13180008990095532
1980-04-05,0.09827587287379858
1980-04-06,0.1739016207810104
1980-04-07,0.07706083261818017
1980-04-08,0.1248157098406676
1980-04-09,0.17275963300743338
1980-04-10,0.1622050121832109
1980-04-11,0.09649617783165462
1980-04-12,0.14551046288873093
1980-04-13,0.08871402509204354
1980-04-14,0.006965544179749497
1980-04-15,0.13704562289342148
1980-04-16,0.037323322402724346
1980-04-17,0.07320555028499634
1980-04-18,0.1051052269487909
1980-04-19,0.04795052296180999
1980-04-20,0.15288324541503145
1980-04-21,0.08764179907452921
1980-04-22,0.1162010130619483
1980-04-23,0.20756713582959532
1980-04-24,0.14845533736568778
1980-04-25,0.10889359696101314
1980-04-26,0.16603973517922802
1980-04-27,0.15106345472538993
1980-04-28,0.038415473548451026
1980-04-29,0.28434320462844864
1980-04-30,0.23792574506673742
1980-05-01,0.13173731235954722
1980-05-02,0.14005237410950938
1980-05-03,0.12407158385661832
1980-05-04,0.17876455670441269
1980-05-05,0.14799004532531154
1980-05-06,0.11799262150615564
1980-05-07,0.14813845358636313
1980-05-08,0.14539048782829672
1980-05-09,0.02969470334345692
1980-05-10,0.12543329810654721
1980-05-11,0.1556732892086906
1980-05-12,0.13475779385692316
1980-05-13,0.13511619206949216
1980-05-14,0.07572411114175467
1980-05-15,0.013428057721096412
1980-05-16,0.198622170636498
1980-05-17,0.10824006434077671
1980-05-18,0.2644573610368045
1980-05-19,0.18884584238205546
1980-05-20,0.21464183476094517
1980-05-21,0.14718719002703978
1980-05-22,0.19742258668478357
1980-05-23,0.1408436621062437
1980-05-24,0.12704960244886487
1980-05-25,0.12830384718862134
1980-05-26,0.14747576945716076
1980-05-27,0.1494220424206089
1980-05-28,0.10188385102161451
1980-05-29,0.1183974525001808
1980-05-30,0.050375754514341786
1980-05-31,0.027605103448997845
1980-06-01,0.14034382265387282
1980-06-02,0.11508435636394089
1980-06-03,0.045735876682134996
1980-06-04,0.13737150759394512
1980-06-05,0.13951780534858294
1980-06-06,0.10043078658724199
1980-06-07,0.08222806478233316
1980-06-08,0.039609621571705694
1980-06-09,0.05541607030854928
1980-06-10,0.13610376488429
1980-06-11,0.05375493510957436
1980-06-12,0.04539831663967531
1980-06-13,0.09724511498552299
1980-06-14,0.1877065893051211
1980-06-15,0.07696062330091674
1980-06-16,0.19205177400409243
1980-06-17,0.10233926607251767
1980-06-18,0.1457302632764717
1980-06-19,0.18787658751855513
1980-06-20,0.17540845544659717
1980-06-21,0.13497876420009317
1980-06-22,0.09377719079918115
1980-06-23,0.12801383749107356
1980-06-24,0.16615658450345533
1980-06-25,0.13153552052912787
1980-06-26,0.21953495192652883
1980-06-27,0.1518058040221057
1980-06-28,0.06499799040854493
1980-06-29,0.07343018495847004
1980-06-30,0.20115254275966485
1980-07-01,0.0789296490020609
1980-07-02,0.1254092039604542
1980-07-03,0.1077096005126293
1980-07-04,0.11373624313508116
1980-07-05,0.16581985213412384
1980-07-06,0.12551224732616456
1980-07-07,0.10118300340597254
1980-07-08,0.03814033814063054
1980-07-09,0.012459053751480896
1980-07-10,0.17126777509479083
1980-07-11,0.0716718814205467
1980-07-12,0.06566330554256405
1980-07-13,0.08549984419584247
1980-07-14,0.07663659604538
1980-07-15,0.1534537151724964
1980-07-16,0.08967316894264411
1980-07-17,0.0
1980-07-18,0.03920891077363252
1980-07-19,0.07574718000093468
1980-07-20,0.1251026204875113
1980-07-21,0.0
1980-07-22,0.10500983926700164
1980-07-23,0.16731925170093231
1980-07-24,0.14777280035841528
1980-07-25,0.14406042067232278
1980-07-26,0.1680373039200796
1980-07-27,0.0438160210962359
1980-07-28,0.1201033745179639
1980-07-29,0.07340639179966522
1980-07-30,0.11834356645615937
1980-07-31,0.0933103264790345
1980-08-01,0.12484045678671113
1980-08-02,0.016217717608635544
1980-08-03,0.15432050485783594
1980-08-04,0.1631072367227174
1980-08-05,0.08298705948179937
1980-08-06,0.11505598950187232
1980-08-07,0.055915569876547104
1980-08-08,0.054235818335171104
1980-08-09,0.1083168749217436
1980-08-10,0.09925542599893764
1980-08-11,0.0592445457468425
1980-08-12,0.019757380866727903
1980-08-13,0.10113343255663099
1980-08-14,0.0635885672107643
1980-08-15,0.024898276634140987
1980-08-16,0.14953842713229198
1980-08-17,0.06045547866348859
1980-08-18,0.12528167354787592
1980-08-19,0.05677862879534247
1980-08-20,0.07543385291911914
1980-08-21,0.15688798212755753
1980-08-22,0.12072253379329753
1980-08-23,0.0753127312843444
1980-08-24,0.14609994781219085
1980-08-25,0.10287908416801965
1980-08-26,0.0
1980-08-27,0.15979737696564103
1980-08-28,0.03142027290229848
1980-08-29,0.0
1980-08-30,0.020568414102705643
1980-08-31,0.04373811772706743
1980-09-01,0.05226302007586979
1980-09-02,0.0
1980-09-03,0.0
1980-09-04,0.011941387777965426
1980-09-05,0.033060367164172384
1980-09-06,0.09738625853040991
1980-09-07,0.03013024258665276
1980-09-08,0.08869974104912628
1980-09-09,0.09822510331182298
1980-09-10,0.11530409269784543
1980-09-11,0.0
1980-09-12,0.050893457735841974
1980-09-13,0.05835538730393241
1980-09-14,0.06009046077734367
1980-09-15,0.0
1980-09-16,0.014462219408762488
1980-09-17,0.0
1980-09-18,0.0
1980-09-19,0.0549641557927378
1980-09-20,0.0364857800525902
1980-09-21,0.030784494804171336
1980-09-22,0.057588412088810735
1980-09-23,0.03078060256815012
1980-09-24,0.058256511194553454
1980-09-25,0.017771618823532728
1980-09-26,0.0
1980-09-27,0.0
1980-09-28,0.0561471587686054
1980-09-29,0.06024293644304275
1980-09-30,0.0061523026315959545
1980-10-01,0.09669395701045247
1980-10-02,0.06719208881957403
1980-10-03,0.02126464405451741
1980-10-04,0.060389214873209376
1980-10-05,0.0
1980-10-06,0.1062243084556617
1980-10-07,0.15869237980160963
1980-10-08,0.018631244516480044
1980-10-09,0.1152038210307994
1980-10-10,0.0038769435493434673
1980-10-11,0.02107344750495195
1980-10-12,0.11350156348159698
1980-10-13,0.03452123831546984
1980-10-14,0.09267832240716443
1980-10-15,0.04690424064686551
1980-10-16,0.0
1980-10-17,0.17882183331756013
1980-10-18,0.0598311938044783
1980-10-19,0.06184440428010642
1980-10-20,0.02028115755188368
1980-10-21,0.10759158567819943
1980-10-22,0.08775988862583949
1980-10-23,0.0
1980-10-24,0.0612457723724236
1980-10-25,0.11735099235203851
1980-10-26,0.12374754940036403
1980-10-27,0.10446475889079393
1980-10-28,0.13518287965777298
1980-10-29,0.07112947768695949
1980-10-30,0.02440262565118797
1980-10-31,0.0701154516092373
1980-11-01,0.009871321839381608
1980-11-02,0.0347527772010408
1980-11-03,0.03012631598428228
1980-11-04,0.025580488990813624
1980-11-05,0.09204808273382192
1980-11-06,0.021493602004926247
1980-11-07,0.15688988174596225
1980-11-08,0.13113796296778016
1980-11-09,0.13271300597272487
1980-11-10,0.020065985551710144
1980-11-11,0.05691337273908645
1980-11-12,0.0011840013459968046
1980-11-13,0.1065783646901153
1980-11-14,0.015358911606913314
1980-11-15,0.12901028715166746
1980-11-16,0.026827437480725365
1980-11-17,0.10084306117749452
1980-11-18,0.11742242535660846
1980-11-19,0.11944758349039726
1980-11-20,0.07940445490958936
1980-11-21,0.08917958542804243
1980-11-22,0.13000687394197988
1980-11-23,0.07091957002279113
1980-11-24,0.1284527117046622
1980-11-25,0.12377856278648172
1980-11-26,0.06747922824481932
1980-11-27,0.058396191285065596
1980-11-28,0.08898386147630677
1980-11-29,0.12531935366828278
1980-11-30,0.06071100322039545
1980-12-01,0.1830844691236711
1980-12-02,0.10659968821333239
1980-12-03,0.08835123672674434
1980-12-04,0.11455541388067267
1980-12-05,0.035403327829721984
1980-12-06,0.022244105897286773
1980-12-07,0.13170552443300468
1980-12-08,0.12378057407410914
1980-12-09,0.09016255627284517
1980-12-10,0.1316546964122724
1980-12-11,0.07863425687860956
1980-12-12,0.09491760040400173
1980-12-13,0.18177553423173903
1980-12-14,0.1338147692806339
1980-12-15,0.10481410274023394
1980-12-16,0.09023543403523625
1980-12-17,0.06818406414288532
1980-12-18,0.001276827036756037
1980-12-19,0.03176550123630455
1980-12-20,0.08083020246500924
1980-12-21,0.0
1980-12-22,0.034755010877324556
1980-12-23,0.0
1980-12-24,0.09153287325092577
1980-12-25,0.052441524720857516
1980-12-26,0.16555129456941015
1980-12-27,0.16866971941829528
1980-12-28,0.18196063668762394
1980-12-29,0.13364689975011296
1980-12-30,0.17314794516438708
1980-12-31,0.20956370743366642
1981-01-01,0.18442175656720988
1981-01-02,0.09648568982627498
1981-01-03,0.048369512629445874
1981-01-04,0.12312403876042144
1981-01-05,0.0713540372247689
1981-01-06,0.0864724973215597
1981-01-07,0.11108134738962301
1981-01-08,0.05835002007469543
1981-01-09,0.0749906459479121
1981-01-10,0.13399751157667167
1981-01-11,0.12854975138238933
1981-01-12,0.14894781902983628
1981-01-13,0.030498501514612267
1981-01-14,0.13384644137332663
1981-01-15,0.09684725575388015
1981-01-16,0.11258368242523784
1981-01-17,0.01579374526787615
1981-01-18,0.16470905384161794
1981-01-19,0.15526418400786654
1981-01-20,0.19673262062957603
1981-01-21,0.07432486202820135
1981-01-22,0.06237783659036328
1981-01-23,0.0
1981-01-24,0.0755451639197475
1981-01-25,0.16129895642330241
1981-01-26,0.12209780056337281
1981-01-27,0.04336146738293117
1981-01-28,0.14726881848892362
1981-01-29,0.11555461089321016
1981-01-30,0.027483442234835648
1981-01-31,0.03261918325110162
1981-02-01,0.17250634804671017
1981-02-02,0.15666490545319345
1981-02-03,0.016617599764673405
1981-02-04,0.09140386979121758
1981-02-05,0.05911537332422521
1981-02-06,0.1408309583375112
1981-02-07,0.09903522240050625
1981-02-08,0.03332131954824319
1981-02-09,0.0815973319428111
1981-02-10,0.11120510568546552
1981-02-11,0.12050691337923194
1981-02-12,0.09770130388436274
1981-02-13,0.14736598553758704
1981-02-14,0.06641275354125706
1981-02-15,0.027527342377599448
1981-02-16,0.0429941778183627
1981-02-17,0.038893304464850606
1981-02-18,0.10427918020483673
1981-02-19,0.08973695656633811
1981-02-20,0.13368218970928739
1981-02-21,0.09342530317669322
1981-02-22,0.15300328775780264
1981-02-23,0.12126838416228186
1981-02-24,0.11868073605136252
1981-02-25,0.14766321903951146
1981-02-26,0.17148824571962296
1981-02-27,0.12394318150688297
1981-02-28,0.08357289372187349
1981-03-01,0.18902557518643143
1981-03-02,0.2437578786755209
1981-03-03,0.15343454559613529
1981-03-04,0.13121211818672845
1981-03-05,0.15562039383881862
1981-03-06,0.04143582422838776
1981-03-07,0.1087276165708917
1981-03-08,0.08199392561256164
1981-03-09,0.13497550283581636
1981-03-10,0.21798881952502622
1981-03-11,0.18617507845819314
1981-03-12,0.05878626074103603
1981-03-13,0.11373635942905204
1981-03-14,0.04012217455087583
1981-03-15,0.1980863560286958
1981-03-16,0.10445876516798028
1981-03-17,0.14909521682802399
1981-03-18,0.168770649299451
1981-03-19,0.14663376805846587
1981-03-20,0.0
1981-03-21,0.12709765082712585
1981-03-22,0.1214905255503472
1981-03-23,0.1628471226909489
1981-03-24,0.17547006246497018
1981-03-25,0.18537468987955694
1981-03-26,0.11096208123120782
1981-03-27,0.10571355104578309
1981-03-28,0.193086954290545
1981-03-29,0.19760845001068644
1981-03-30,0.1522632311146232
1981-03-31,0.18913325052040253
1981-04-01,0.1696442919120547
1981-04-02,0.1206269956331994
1981-04-03,0.2079381495899198
1981-04-04,0.1268446554096067
1981-04-05,0.10239497379601506
1981-04-06,0.0724936520362416
1981-04-07,0.0
1981-04-08,0.1335589025603157
1981-04-09,0.08438960861611858
1981-04-10,0.12691424511848792
1981-04-11,0.08575309253382944
1981-04-12,0.10755365542035873
1981-04-13,0.11213223967414195
1981-04-14,0.06983394030030267
1981-04-15,0.08805404592569402
1981-04-16,0.06443763717931439
1981-04-17,0.07748598855823954
1981-04-18,0.22688972144490036
1981-04-19,0.09875968075428551
1981-04-20,0.14612837542808907
1981-04-21,0.16421360067651464
1981-04-22,0.22022829133153227
1981-04-23,0.18906857069588387
1981-04-24,0.1624685731468579
1981-04-25,0.1363350542414265
1981-04-26,0.16597972945673958
1981-04-27,0.12501876943031381
1981-04-28,0.14626545293882454
1981-04-29,0.08998738811545542
1981-04-30,0.15746927172889466
1981-05-01,0.16189853787787262
1981-05-02,0.12837328581994786
1981-05-03,0.147363872763489
1981-05-04,0.3031897475349405
1981-05-05,0.14656142495728705
1981-05-06,0.2245211991716417
1981-05-07,0.17325994225100053
1981-05-08,0.19850130020189727
1981-05-09,0.16032411609491068
1981-05-10,0.17429460485325826
1981-05-11,0.1443678672065451
1981-05-12,0.23167945430219195
1981-05-13,0.15993483578369144
1981-05-14,0.1829522571451776
1981-05-15,0.11630717806262317
1981-05-16,0.1377009649876054
1981-05-17,0.1914136434458038
1981-05-18,0.07887628610540265
1981-05-19,0.0747941943461447
1981-05-20,0.10988302507385836
1981-05-21,0.18776780181979402
1981-05-22,0.19827849542037157
1981-05-23,0.19579753107508338
1981-05-24,0.19186236351943753
1981-05-25,0.10122216623267014
1981-05-26,0.1470739904759295
1981-05-27,0.141149610083682
1981-05-28,0.15164810234334752
1981-05-29,0.08237520469864276
1981-05-30,0.08655302397052961
1981-05-31,0.13138721878733325
1981-06-01,0.0864289438045826
1981-06-02,0.034190998300527436
1981-06-03,0.03954847418415137
1981-06-04,0.046128911118574555
1981-06-05,0.15095870423719737
1981-06-06,0.17866952588061846
1981-06-07,0.05540219426130994
1981-06-08,0.10732694203983417
1981-06-09,0.07626469536541
1981-06-10,0.11110326591097491
1981-06-11,0.09638645611614624
1981-06-12,0.04657900109171467
1981-06-13,0.04117839510069103
1981-06-14,0.10650207205333363
1981-06-15,0.1736466441455709
1981-06-16,0.08074682596901123
1981-06-17,0.04105878200311122
1981-06-18,0.20695538081093362
1981-06-19,0.15352340581207655
1981-06-20,0.0724541131362925
1981-06-21,0.12186926912823604
1981-06-22,0.18911191616307488
1981-06-23,0.1362896177830178
1981-06-24,0.175141089748414
1981-06-25,0.12009503727037368
1981-06-26,0.08444863323318104
1981-06-27,0.07516104651166136
1981-06-28,0.05450961951077079
1981-06-29,0.1165889478310832
1981-06-30,0.07467592864764702
1981-07-01,0.11558335839164903
1981-07-02,0.08536538326324047
1981-07-03,0.07685502810842047
1981-07-04,0.04329825518631735
1981-07-05,0.04507766063835673
1981-07-06,0.0806956304145079
1981-07-07,0.1144252225138393
1981-07-08,0.08269511809652388
1981-07-09,0.013997375378113165
1981-07-10,0.0
1981-07-11,0.08727172097282596
1981-07-12,0.20135989396933238
1981-07-13,0.08610446226960809
1981-07-14,0.08717178236603958
1981-07-15,0.14133849316633984
1981-07-16,0.040495647516832274
1981-07-17,0.17213068805363474
1981-07-18,0.12184242608154075
1981-07-19,0.11901671127718526
1981-07-20,0.0704696087251702
1981-07-21,0.18204700469391633
1981-07-22,0.09934078300648574
1981-07-23,0.133753355641535
1981-07-24,0.10335577492064572
1981-07-25,0.1524931614737749
1981-07-26,0.08279533067177144
1981-07-27,0.2671097178258642
1981-07-28,0.13363191691817175
1981-07-29,0.10262507689512645
1981-07-30,0.06943394233296915
1981-07-31,0.1227386375156782
1981-08-01,0.041638732751690444
1981-08-02,0.016680103965809344
1981-08-03,0.06755292384799186
1981-08-04,0.07732317957867126
1981-08-05,0.2122406668395819
1981-08-06,0.12411824303415656
1981-08-07,0.06298379072344903
1981-08-08,0.15202000384800957
1981-08-09,0.08308856240897552
1981-08-10,0.16464722334687612
1981-08-11,0.21161638829914603
1981-08-12,0.03397851533019278
1981-08-13,0.0
1981-08-14,0.18796031114915918
1981-08-15,0.06774018321620179
1981-08-16,0.01836867199976877
1981-08-17,0.06073299680485378
1981-08-18,0.020170908355069204
1981-08-19,0.015592847417802612
1981-08-20,0.11946579921371395
1981-08-21,0.053530337540953585
1981-08-22,0.0
1981-08-23,0.07382413733833887
1981-08-24,0.01426263694832082
1981-08-25,0.03187664429888278
1981-08-26,0.03407666088055659
1981-08-27,0.08629313181577762
1981-08-28,0.018953169305660406
1981-08-29,0.07952712269135931
1981-08-30,0.012993979012670062
1981-08-31,0.14533402883195573
1981-09-01,0.1568547932865545
1981-09-02,0.07009253045529715
1981-09-03,0.0336948258096951
1981-09-04,0.027503671367946146
1981-09-05,0.07259679582430807
1981-09-06,0.14502823414358992
1981-09-07,0.06043118507237707
1981-09-08,0.17432392288071108
1981-09-09,0.04228791064911776
1981-09-10,0.08901746327061719
1981-09-11,0.0806398952879312
1981-09-12,0.0798734918716708
1981-09-13,0.0876771208378232
1981-09-14,0.16725262967531615
1981-09-15,0.16186700227676698
1981-09-16,0.13190263985481498
1981-09-17,0.090448114899468
1981-09-18,0.08831272742687069
1981-09-19,0.17313194532106607
1981-09-20,0.10095596433525107
1981-09-21,0.028827392328192702
1981-09-22,0.02304378070357299
1981-09-23,0.11788111099508944
1981-09-24,0.039122055930920496
1981-09-25,0.07997990974972224
1981-09-26,0.11355748866316483
1981-09-27,0.0
1981-09-28,0.08157821767155654
1981-09-29,0.07691983253714507
1981-09-30,0.0
1981-10-01,0.08476550811944225
1981-10-02,0.12036582620283134
1981-10-03,0.08925364250439476
1981-10-04,0.09228108389742615
1981-10-05,0.06573913972306243
1981-10-06,0.12282667207687187
1981-10-07,0.048270097399275
1981-10-08,0.03184771935368831
1981-10-09,0.027798119910889832
1981-10-10,0.02538474416862907
1981-10-11,0.15161821846540624
1981-10-12,0.038680441587899204
1981-10-13,0.0561172841818197
1981-10-14,0.07653111053213517
1981-10-15,0.0666299426345782
1981-10-16,0.16029900668632735
1981-10-17,0.0
1981-10-18,0.16205589096003842
1981-10-19,0.051435696325542776
1981-10-20,0.11289769788653403
1981-10-21,0.05115930680257544
1981-10-22,0.0840249214238118
1981-10-23,0.0
1981-10-24,0.0
1981-10-25,0.17201207427249166
1981-10-26,0.1507918991402982
1981-10-27,0.008118400689797495
1981-10-28,0.12410986291430329
1981-10-29,0.1410874068830958
1981-10-30,0.11966764861644277
1981-10-31,0.06173396086390726
1981-11-01,0.1634027470062694
1981-11-02,0.08472040826494057
1981-11-03,0.0
1981-11-04,0.028589272475366644
1981-11-05,0.024200445155629753
1981-11-06,0.05939660731533102
1981-11-07,0.11048272767898079
1981-11-08,0.15192998996911455
1981-11-09,0.14477199862012002
1981-11-10,0.11650088752216531
1981-11-11,0.10483668700480343
1981-11-12,0.1265171561942962
1981-11-13,0.0472540273503017
1981-11-14,0.0
1981-11-15,0.1994642747822658
1981-11-16,0.05166850269136168
1981-11-17,0.16154777958221245
1981-11-18,0.08610339277150947
1981-11-19,0.15189527875546138
1981-11-20,0.03145606181131176
1981-11-21,0.03192409578067162
1981-11-22,0.04785310296233898
1981-11-23,0.08424189563437186
1981-11-24,0.05401851880735235
1981-11-25,0.08640253210811125
1981-11-26,0.10938950945323146
1981-11-27,0.14905466420459207
1981-11-28,0.15251398851006118
1981-11-29,0.17354235784286648
1981-11-30,0.11157709149474418
1981-12-01,0.09008291376287438
1981-12-02,0.15223553517102784
1981-12-03,0.1555038028792565
1981-12-04,0.1113708945908981
1981-12-05,0.04121244090606123
1981-12-06,0.01989105535022609
1981-12-07,0.1308653440090608
1981-12-08,0.12189722671312926
1981-12-09,0.06489616964357275
1981-12-10,0.13382000775192426
1981-12-11,0.04902940134657524
1981-12-12,0.10289666809220512
1981-12-13,0.0864727169927896
1981-12-14,0.10345203664396078
1981-12-15,0.10054650909806702
1981-12-16,0.14867536913382662
1981-12-17,0.13139121184154048
1981-12-18,0.18144583098732744
1981-12-19,0.13811034309003473
1981-12-20,0.13868382852250255
1981-12-21,0.10699645852583457
1981-12-22,0.11865311470240675
1981-12-23,0.13427753851058566
1981-12-24,0.05453134070213926
1981-12-25,0.11510014273962198
1981-12-26,0.09342424400169651
1981-12-27,0.11553182974813983
1981-12-28,0.12044698633976413
1981-12-29,0.0
1981-12-30,0.018368991121445383
1981-12-31,0.045214254581915594
1982-01-01,0.056512265862980214
1982-01-02,0.08513477714231303
1982-01-03,0.15442674132461343
1982-01-04,0.11724548790629824
1982-01-05,0.052284053059781635
1982-01-06,0.12344917365131061
1982-01-07,0.08414816992788532
1982-01-08,0.09881426897671274
1982-01-09,0.02501006589010922
1982-01-10,0.00757423994065802
1982-01-11,0.11910847221929588
1982-01-12,0.08725735916037032
1982-01-13,0.13874006455638668
1982-01-14,0.1666252544343873
1982-01-15,0.057601873698105356
1982-01-16,0.06080940563666074
1982-01-17,0.18018487861136723
1982-01-18,0.11293055363097497
1982-01-19,0.056907931256886826
1982-01-20,0.1073288826675009
1982-01-21,0.05602289504039317
1982-01-22,0.044232006299849344
1982-01-23,0.09291359073797552
1982-01-24,0.1467581029946061
1982-01-25,0.07988925790315274
1982-01-26,0.06424316960707349
1982-01-27,0.1038163986544548
1982-01-28,0.03514317312060557
1982-01-29,0.008369314667452027
1982-01-30,0.057626545966991814
1982-01-31,0.11241338717030645
1982-02-01,0.1383280540238659
1982-02-02,0.11178232547874513
1982-02-03,0.1671424801631248
1982-02-04,0.2687777027679476
1982-02-05,0.1722508732775501
1982-02-06,0.1562771546817548
1982-02-07,0.28308853401335143
1982-02-08,0.26336900016426584
1982-02-09,0.1632932261517913
1982-02-10,0.19070659372549512
1982-02-11,0.0873507752286754
1982-02-12,0.0
1982-02-13,0.0344929165093953
1982-02-14,0.08126101563895728
1982-02-15,0.0906054415024647
1982-02-16,0.18146809944090275
1982-02-17,0.07059639606314257
1982-02-18,0.08941117285780553
1982-02-19,0.170178590186767
1982-02-20,0.045753118000856144
1982-02-21,0.09507452858398115
1982-02-22,0.12074830551420784
1982-02-23,0.07045522937357128
1982-02-24,0.15973839716187568
1982-02-25,0.07205059504534883
1982-02-26,0.26057618412075195
1982-02-27,0.12693117993666148
1982-02-28,0.108744462044605
1982-03-01,0.2304438251926284
1982-03-02,0.004226019490340571
1982-03-03,0.02483456903096397
1982-03-04,0.14968921266072066
1982-03-05,0.034421764582616685
1982-03-06,0.12376729200269933
1982-03-07,0.06721480472350394
1982-03-08,0.02658935740479454
1982-03-09,0.14677133692460106
1982-03-10,0.16531953285807588
1982-03-11,0.13349585629918356
1982-03-12,0.20801754658659782
1982-03-13,0.07724116648559887
1982-03-14,0.14385102996526553
1982-03-15,0.15844919226350626
1982-03-16,0.18137221262405454
1982-03-17,0.10648314472568027
1982-03-18,0.16758838404858145
1982-03-19,0.18756056336376015
1982-03-20,0.19604524891510633
1982-03-21,0.20413582340937214
1982-03-22,0.13248900321911916
1982-03-23,0.13086850731967717
1982-03-24,0.1868216666054164
1982-03-25,0.16010193504443937
1982-03-26,0.1296906738107782
1982-03-27,0.20224728227339786
1982-03-28,0.0615350152892874
1982-03-29,0.03506750825167054
1982-03-30,0.12827764030820415
1982-03-31,0.06396891982420175
1982-04-01,0.07000427301304409
1982-04-02,0.21023548091089753
1982-04-03,0.16528404886632322
1982-04-04,0.10342024500837384
1982-04-05,0.08590559624754783
1982-04-06,0.044067439502052094
1982-04-07,0.15945882451453963
1982-04-08,0.1424161706037952
1982-04-09,0.26069801920952884
1982-04-10,0.28050401455580554
1982-04-11,0.27456528040640354
1982-04-12,0.22031370032029246
1982-04-13,0.22025290048992568
1982-04-14,0.18425838966531224
1982-04-15,0.12380608939111168
1982-04-16,0.24309583179740268
1982-04-17,0.25492831613545874
1982-04-18,0.12845642561358142
1982-04-19,0.1731833437296212
1982-04-20,0.14275469044938346
1982-04-21,0.08408634013952468
1982-04-22,0.11030699077062628
1982-04-23,0.12011965365361357
1982-04-24,0.09415317279623267
1982-04-25,0.13522394590360484
1982-04-26,0.19961384173880858
1982-04-27,0.33940996700119974
1982-04-28,0.17104910402793805
1982-04-29,0.12128583682221691
1982-04-30,0.15783934668872462
1982-05-01,0.12039448274278944
1982-05-02,0.07309864174998601
1982-05-03,0.07415769875886735
1982-05-04,0.15305438187811202
1982-05-05,0.1858675120864513
1982-05-06,0.1567283247445718
1982-05-07,0.1034910378962744
1982-05-08,0.2597462300566659
1982-05-09,0.10083483369876942
1982-05-10,0.09156695944452525
1982-05-11,0.1735322940071761
1982-05-12,0.19369579478522403
1982-05-13,0.17608008130515077
1982-05-14,0.07105183040363544
1982-05-15,0.10342435929320702
1982-05-16,0.05277896434008501
1982-05-17,0.23961343107722327
1982-05-18,0.13638845858614254
1982-05-19,0.133231700706406
1982-05-20,0.06550763066401408
1982-05-21,0.19726425729232772
1982-05-22,0.05975999011201659
1982-05-23,0.05516945813582308
1982-05-24,0.11122437719555528
1982-05-25,0.12676610289569373
1982-05-26,0.178680626380107
1982-05-27,0.14294467143219572
1982-05-28,0.13156030155775514
1982-05-29,0.04673029730891293
1982-05-30,0.04180123878901301
1982-05-31,0.02105132092333279
1982-06-01,0.07413178303251655
1982-06-02,0.01047787782726517
1982-06-03,0.18374790747252184
